"ID","Player","Team","Position","Prim Pos","Rookie","RkOv","Status","Age","Salary","Contract","Score","Ros","+/-","GP","W","GAA","SV%","SHO"
"*06hk6*","Matteus Ward","(N/A)","G","G","","1110","FA","25","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*05980*","Beck Warm","SJS","G","G","","1111","FA","27","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*06mhs*","Keegan Warren","(N/A)","G","G","","1112","FA","20","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*04l91*","Dawson Weatherill","(N/A)","G","G","","1113","FA","27","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*065k1*","Mitchell Weeks","CHI","G","G","","1114","FA","25","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*042xe*","Dylan Wells","UTA","G","G","","1115","FA","28","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*066pn*","Henry Welsch","(N/A)","G","G","","1116","FA","25","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*078cf*","Xavier Wendt","PIT","G","G","","1117","FA","18","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*03ymi*","Evan Weninger","(N/A)","G","G","","1118","FA","30","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*042xl*","Adam Werner","CGY","G","G","","1119","FA","29","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*01uc8*","Gustaf Wesslau","(N/A)","G","G","","1120","FA","41","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*04o4q*","Niclas Westerholm","(N/A)","G","G","","1121","FA","29","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*04n74*","Ben Wexler","(N/A)","G","G","","1122","FA","31","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*03h53*","Blake Weyrick","(N/A)","G","G","","1123","FA","30","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*043r5*","Jackson Whistle","(N/A)","G","G","","1124","FA","31","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*025gt*","Jordan White","(N/A)","G","G","","1125","FA","38","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*060ni*","Cameron Whitehead","VGK","G","G","","1126","FA","23","1,000,000","FA","0","3%","0%","0","0","0","0","0"
"*02o8d*","Brandon Whitney","NSH","G","G","","1127","FA","32","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*02g1k*","Adam Wilcox","STL","G","G","","1128","FA","33","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*076yj*","Anton Emil Wilde Larsen","DAL","G","G","R","1129","FA","18","1,000,000","FA","0","1%","0%","0","0","0","0","0"
"*03cvn*","Roman Will","(N/A)","G","G","","1130","FA","34","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*03emw*","Devin Williams","(N/A)","G","G","","1131","FA","30","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*048xt*","Jay Williams","(N/A)","G","G","","1132","FA","33","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*031ps*","Stephon Williams","(N/A)","G","G","","1133","FA","33","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*05982*","Clint Windsor","(N/A)","G","G","","1134","FA","32","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*03av7*","Clay Witt","(N/A)","G","G","","1135","FA","35","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*064ap*","Simon Wolf","(N/A)","G","G","","1136","FA","22","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*071mc*","Alex Worthington","WPG","G","G","","1137","FA","21","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*06miy*","Chase Wutzke","MIN","G","G","","1138","FA","20","1,000,000","FA","0","3%","0%","0","0","0","0","0"
"*06lom*","Mikhail Yegorov","NJD","G","G","","1139","nebsnave","20","0","MNR","0","29%","-3%","0","0","0","0","0"
"*06cdq*","Yegor Yegorov","CGY","G","G","","1140","FA","21","1,000,000","FA","0","3%","0%","0","0","0","0","0"
"*0791g*","Vladislav Yermolenko","(N/A)","G","G","","1141","FA","18","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*061lr*","Ty Young","VAN","G","G","","1142","FA","22","1,000,000","FA","0","3%","0%","0","0","0","0","0"
"*06mjc*","Ivan Yunin","COL","G","G","","1143","FA","20","1,000,000","FA","0","2%","0%","0","0","0","0","0"
"*072cr*","Lawton Zacher","(N/A)","G","G","","1144","FA","22","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*05tuf*","Platon Zadorozhny","(N/A)","G","G","","1145","FA","23","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*04a43*","Artyom Zagidulin","(N/A)","G","G","","1146","FA","31","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*05gvr*","Simon Zajicek","BOS","G","G","","1147","FA","25","1,000,000","FA","0","4%","-1%","0","0","0","0","0"
"*03btn*","Ryan Zapolski","(N/A)","G","G","","1148","FA","39","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*06mhf*","Kirill Zarubin","CGY","G","G","","1149","FA","21","1,000,000","FA","0","6%","-1%","0","0","0","0","0"
"*00589*","Jeff Zatkoff","(N/A)","G","G","","1150","FA","39","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*06c40*","Yegor Zavragin","PHI","G","G","","1151","SPG","21","0","MNR","0","21%","-3%","0","0","0","0","0"
"*04z4n*","Dustyn Zenner","(N/A)","G","G","","1152","FA","38","1,000,000","FA","0","0%","0%","0","0","0","0","0"
"*051wa*","Vadim Zherenko","OTT","G","G","","1153","FA","25","1,000,000","FA","0","4%","-1%","0","0","0","0","0"
"*05uw2*","Ivan Zhigalov","COL","G","G","","1154","FA","23","1,000,000","FA","0","2%","0%","0","0","0","0","0"
"*048vh*","Maksim Zhukov","TOR","G","G","","1155","FA","27","1,000,000","FA","0","0%","0%","0","0","0","0","0"
